,id,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,heating_Wall,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
1671,45,20,100.0,12919,2,3,2,9,5,2009,2010,760.0,5,3,5.0,3.0,4.0,6.0,2188.0,1.0,0.0,142.0,2330.0,5,1,4,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,7,2,4.0,3.0,3.0,820.0,3.0,3.0,2,0,67,0,0,0,0,0,3,2010,611657,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1672,836,20,82.0,12464,1,3,1,5,5,1996,1996,0.0,3,4,4.0,3.0,1.0,6.0,732.0,1.0,0.0,308.0,1040.0,4,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,7,0,0.0,1.0,2.0,576.0,3.0,3.0,2,168,0,0,0,0,0,0,11,2009,152000,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1673,8,120,43.0,5005,2,3,2,8,5,1992,1992,0.0,4,3,4.0,3.0,1.0,5.0,263.0,1.0,0.0,1017.0,1280.0,5,1,4,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,7,0,0.0,0.0,2.0,506.0,3.0,3.0,2,0,82,0,0,144,0,0,1,2010,191500,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1674,1704,60,76.0,9591,3,3,2,8,5,2004,2005,344.0,4,3,5.0,3.0,3.0,1.0,0.0,1.0,0.0,1143.0,1143.0,5,1,4,1143,1330,0,2473,0.0,0.0,2,1,4,1,4,9,7,1,4.0,0.0,3.0,852.0,3.0,3.0,2,192,151,0,0,0,0,0,10,2007,317000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1675,2068,50,70.0,6960,3,3,2,7,8,1940,1998,0.0,3,3,3.0,3.0,1.0,5.0,258.0,1.0,0.0,422.0,680.0,5,1,3,798,504,0,1302,0.0,0.0,1,1,2,1,4,6,7,2,4.0,1.0,1.0,224.0,3.0,3.0,2,0,0,0,0,126,0,0,7,2007,165250,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1676,1488,20,75.0,9825,3,3,2,5,5,1966,1966,0.0,3,3,3.0,3.0,1.0,3.0,609.0,1.0,0.0,483.0,1092.0,3,1,4,1092,0,0,1092,0.0,0.0,1,0,3,1,3,6,7,0,0.0,1.0,1.0,264.0,3.0,3.0,2,259,0,0,0,161,0,0,4,2008,123000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1677,1391,20,88.0,14175,3,3,2,6,8,1956,1956,0.0,3,3,3.0,4.0,4.0,6.0,776.0,1.0,0.0,212.0,988.0,3,1,3,1188,0,0,1188,1.0,0.0,1,0,1,1,3,4,7,1,3.0,1.0,2.0,621.0,3.0,3.0,2,102,89,231,0,0,0,0,6,2008,185000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1678,2633,20,74.0,7400,3,3,2,7,6,1962,1962,0.0,3,3,3.0,3.0,1.0,2.0,809.0,1.0,0.0,236.0,1045.0,4,1,4,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,7,0,0.0,1.0,2.0,528.0,3.0,3.0,2,0,0,0,0,0,0,0,3,2006,120000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1679,1872,20,88.0,10738,2,3,2,6,7,1966,1966,0.0,3,3,3.0,3.0,1.0,5.0,792.0,1.0,0.0,301.0,1093.0,4,1,4,1093,0,0,1093,1.0,0.0,2,0,3,1,3,6,7,1,2.0,0.0,2.0,484.0,3.0,3.0,2,224,0,0,0,0,0,400,11,2007,158500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1680,1138,60,65.0,8366,2,3,2,6,5,2004,2004,0.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,798.0,798.0,5,1,4,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,7,0,0.0,0.0,2.0,520.0,3.0,3.0,2,138,45,0,0,0,0,0,12,2008,173000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1681,1899,90,70.0,9842,3,3,2,4,5,1962,1962,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,1224,0,0,1224,0.0,0.0,2,0,2,2,3,6,7,0,0.0,1.0,2.0,462.0,3.0,3.0,2,0,0,0,0,0,0,0,3,2007,101800,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1682,915,70,60.0,7200,3,3,2,7,9,1936,2007,0.0,4,4,4.0,4.0,1.0,5.0,350.0,4.0,210.0,0.0,560.0,5,1,4,575,560,0,1135,1.0,0.0,1,0,3,1,4,6,7,0,0.0,0.0,2.0,576.0,3.0,3.0,2,256,0,0,0,0,0,0,4,2009,155000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1683,660,30,60.0,10230,3,3,2,5,7,1925,1950,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1054.0,1054.0,5,1,4,1078,0,0,1078,0.0,0.0,1,0,3,1,5,6,7,0,0.0,1.0,1.0,264.0,3.0,3.0,0,0,0,0,0,112,0,0,12,2009,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1684,2004,20,52.0,8626,3,3,2,4,6,1956,1956,1.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,968,0,0,968,0.0,0.0,1,0,2,1,3,5,7,0,0.0,1.0,1.0,331.0,2.0,3.0,2,0,0,0,0,0,0,0,5,2007,104500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1685,443,60,74.0,8834,3,3,2,9,5,2004,2005,216.0,4,3,5.0,3.0,1.0,6.0,1170.0,1.0,0.0,292.0,1462.0,5,1,4,1462,762,0,2224,1.0,0.0,2,1,4,1,5,10,7,1,4.0,3.0,3.0,738.0,3.0,3.0,2,184,0,0,0,0,0,0,6,2009,350000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1686,2627,90,60.0,8544,3,3,2,3,4,1950,1950,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,7,0,0.0,1.0,2.0,400.0,3.0,3.0,2,0,0,0,0,0,0,0,7,2006,93500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1687,1438,60,68.0,9179,2,3,2,7,5,1999,1999,158.0,4,3,4.0,3.0,1.0,6.0,633.0,1.0,0.0,240.0,873.0,5,1,4,882,908,0,1790,1.0,0.0,2,1,3,1,4,7,7,0,0.0,0.0,2.0,588.0,3.0,3.0,2,0,88,0,0,0,0,0,6,2008,193000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1688,1525,70,79.0,11526,2,3,1,6,7,1922,1994,0.0,3,3,5.0,3.0,1.0,1.0,0.0,1.0,0.0,588.0,588.0,2,1,4,1423,748,384,2555,0.0,0.0,2,0,3,1,3,11,6,1,4.0,3.0,2.0,672.0,3.0,3.0,2,431,0,0,0,0,0,0,9,2008,191000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1689,2644,30,70.0,5684,3,3,2,6,8,1930,2005,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,813.0,813.0,5,1,3,813,0,0,813,0.0,0.0,1,0,2,1,4,5,7,0,0.0,1.0,1.0,270.0,2.0,2.0,0,0,113,0,0,0,0,0,6,2006,110000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1690,866,60,74.48176510314566,11885,3,3,2,8,5,2001,2001,108.0,4,3,4.0,3.0,3.0,6.0,990.0,1.0,0.0,309.0,1299.0,5,1,4,1299,573,0,1872,1.0,0.0,2,1,3,1,5,7,7,1,3.0,0.0,2.0,531.0,3.0,3.0,2,160,122,0,0,0,0,0,11,2009,261500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1691,620,20,80.0,9600,3,3,2,5,6,1956,1956,0.0,3,3,3.0,3.0,1.0,3.0,504.0,1.0,0.0,546.0,1050.0,4,1,4,1050,0,0,1050,0.0,0.0,1,0,2,1,3,5,7,0,0.0,1.0,1.0,338.0,3.0,3.0,2,0,0,0,0,0,0,0,6,2009,128900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1692,2451,60,114.0,17242,2,3,2,9,5,1993,1994,738.0,4,4,5.0,3.0,4.0,3.0,292.0,6.0,1393.0,48.0,1733.0,5,1,4,1933,1567,0,3500,1.0,0.0,3,1,4,1,5,11,7,1,3.0,0.0,3.0,959.0,3.0,3.0,2,870,86,0,0,210,0,0,5,2006,584500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1693,2186,20,75.0,10215,3,3,2,4,5,1954,1954,132.0,3,3,3.0,3.0,1.0,5.0,492.0,1.0,0.0,372.0,864.0,5,1,4,948,0,0,948,0.0,0.0,1,0,3,1,3,5,7,0,0.0,1.0,1.0,248.0,3.0,3.0,2,0,0,0,0,0,0,0,2,2007,111000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1694,2025,50,60.0,8550,3,3,2,5,5,1926,1950,0.0,3,3,2.0,3.0,1.0,1.0,0.0,1.0,0.0,750.0,750.0,3,1,4,960,356,0,1316,0.0,0.0,1,0,4,1,3,7,7,0,0.0,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0,10,2007,90000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1695,1916,60,89.98193805539701,18450,2,3,2,6,5,1965,1979,113.0,3,4,4.0,3.0,1.0,2.0,187.0,3.0,723.0,111.0,1021.0,3,1,4,1465,915,0,2380,0.0,0.0,2,1,3,1,3,7,1,1,1.0,1.0,2.0,596.0,3.0,3.0,2,0,265,0,0,0,0,0,8,2007,129000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1696,1542,20,57.95169441980709,14778,2,3,2,6,7,1954,2006,72.0,4,3,3.0,3.0,1.0,4.0,728.0,1.0,0.0,568.0,1296.0,5,1,4,1640,0,0,1640,1.0,0.0,1,0,3,1,4,7,7,1,4.0,1.0,2.0,924.0,3.0,3.0,2,108,0,0,216,0,0,0,11,2008,224000,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1697,1163,160,30.0,3180,3,3,2,6,5,2005,2005,0.0,4,3,4.0,3.0,1.0,6.0,390.0,1.0,0.0,210.0,600.0,5,1,4,600,600,0,1200,1.0,0.0,2,1,2,1,4,5,7,0,0.0,0.0,2.0,480.0,3.0,3.0,2,0,166,0,0,0,0,0,5,2008,165000,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1698,205,70,52.0,3068,3,3,2,6,8,1920,1993,0.0,3,4,3.0,3.0,1.0,1.0,0.0,1.0,0.0,662.0,662.0,5,1,4,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,7,0,0.0,1.0,1.0,180.0,3.0,3.0,2,0,0,112,0,0,0,0,2,2010,122000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
